UTM1X1,DN,area
EG1279,"9","100"
EG1279,"9","1201"
EG1279,"9","100"
EG1279,"9","100"
EG1279,"6","100"
EG1279,"9","400"
EG1279,"9","100"
EG1279,"7","100"
EG1279,"9","1202"
EG1279,"9","2052"
EG1279,"7","100"
EG1279,"9","200"
EG1279,"5","50"
EG1279,"5","3104"
EG1279,"9","101"
EG1279,"6","200230"
EG1279,"7","50"
EG1279,"7","20073"
EG1279,"5","952"
EG1279,"8","12210"
EG1279,"14","1284"
EG1279,"2","24959"
EG1279,"10","17768"
EG1279,"1","16724"
EG1379,"15","497"
EG1379,"6","49"
EG1379,"6","100"
EG1379,"5","7346"
EG1379,"6","1049"
EG1379,"9","798"
EG1379,"19","5296"
EG1379,"15","1850"
EG1379,"19","1301"
EG1379,"20","5301"
EG1379,"6","300"
EG1379,"20","100"
EG1379,"20","3850"
EG1379,"20","100"
EG1379,"19","75"
EG1379,"19","100"
EG1379,"19","652"
EG1379,"14","1301"
EG1379,"19","901"
EG1379,"19","100"
EG1379,"5","18109"
EG1379,"19","1301"
EG1379,"20","5351"
EG1379,"23","1701"
EG1379,"6","5604"
EG1379,"19","75"
EG1379,"20","15198"
EG1379,"15","3701"
EG1379,"23","100"
EG1379,"24","100"
EG1379,"19","500"
EG1379,"23","1301"
EG1379,"20","2002"
EG1379,"24","100"
EG1379,"5","2602"
EG1379,"6","100"
EG1379,"9","2276"
EG1379,"5","4303"
EG1379,"14","799"
EG1379,"15","1701"
EG1379,"19","8507"
EG1379,"14","6061"
EG1379,"4","4603"
EG1379,"19","15612"
EG1379,"24","2602"
EG1379,"20","18615"
EG1379,"15","901"
EG1379,"19","300"
EG1379,"15","1401"
EG1379,"19","100"
EG1379,"6","100"
EG1379,"24","100"
EG1379,"20","400"
EG1379,"19","100"
EG1379,"19","600"
EG1379,"6","5504"
EG1379,"4","1401"
EG1379,"20","7106"
EG1379,"5","4103"
EG1379,"6","12410"
EG1379,"15","600"
EG1379,"6","3303"
EG1379,"19","9007"
EG1379,"19","300"
EG1379,"15","1101"
EG1379,"19","200"
EG1379,"20","801"
EG1379,"20","801"
EG1379,"7","1601"
EG1379,"15","1001"
EG1379,"19","500"
EG1379,"20","100"
EG1379,"5","100"
EG1379,"7","5204"
EG1379,"19","3303"
EG1379,"19","4910"
EG1379,"20","14612"
EG1379,"24","100"
EG1379,"5","100"
EG1379,"19","36129"
EG1379,"24","2402"
EG1379,"23","1601"
EG1379,"5","600"
EG1379,"23","100"
EG1379,"6","1401"
EG1379,"20","9608"
EG1379,"20","352"
EG1379,"5","29824"
EG1379,"19","8207"
EG1379,"5","16013"
EG1379,"7","12862"
EG1379,"4","1501"
EG1379,"4","1501"
EG1379,"9","100"
EG1379,"9","200"
EG1379,"5","100"
EG1379,"6","22099"
EG1379,"9","1101"
EG1379,"4","1101"
EG1379,"20","1350"
EG1379,"6","4003"
EG1379,"5","100"
EG1379,"20","100"
EG1379,"4","275"
EG1379,"20","74"
EG1379,"6","3903"
EG1379,"7","100"
EG1379,"6","100"
EG1379,"5","100"
EG1379,"6","100"
EG1379,"5","14211"
EG1379,"7","400"
EG1379,"5","2674"
EG1379,"5","30546"
EG1379,"9","1075"
EG1379,"4","17866"
EG1379,"5","1701"
EG1379,"5","901"
EG1379,"9","6205"
EG1379,"7","1053"
EG1379,"6","200"
EG1379,"6","300"
EG1379,"5","3303"
EG1379,"6","100"
EG1379,"6","100"
EG1379,"6","300"
EG1379,"5","6605"
EG1379,"6","300"
EG1379,"6","100"
EG1379,"9","4103"
EG1379,"6","100"
EG1379,"9","300"
EG1379,"6","200"
EG1379,"5","1301"
EG1379,"5","4807"
EG1379,"6","100"
EG1379,"9","2402"
EG1379,"6","100"
EG1379,"6","100"
EG1379,"6","100"
EG1379,"9","26"
EG1379,"6","100"
EG1379,"9","1501"
EG1379,"9","1079"
EG1379,"6","151260"
EG1379,"8","37056"
EG1379,"1","315058"
EG1479,"22","49"
EG1479,"23","199"
EG1479,"19","1395"
EG1479,"9","798"
EG1479,"23","1249"
EG1479,"19","226"
EG1479,"20","100"
EG1479,"20","1551"
EG1479,"5","600"
EG1479,"14","200"
EG1479,"20","7706"
EG1479,"19","4129"
EG1479,"9","701"
EG1479,"14","200"
EG1479,"20","100"
EG1479,"19","901"
EG1479,"14","100"
EG1479,"9","100"
EG1479,"23","1201"
EG1479,"9","100"
EG1479,"6","6605"
EG1479,"9","4229"
EG1479,"19","100"
EG1479,"11","1101"
EG1479,"9","2102"
EG1479,"14","5206"
EG1479,"19","1701"
EG1479,"14","88022"
EG1479,"11","100"
EG1479,"5","8807"
EG1479,"19","1801"
EG1479,"9","1701"
EG1479,"5","100"
EG1479,"6","100"
EG1479,"9","15212"
EG1479,"20","400"
EG1479,"23","901"
EG1479,"9","1401"
EG1479,"20","4203"
EG1479,"9","1801"
EG1479,"23","200"
EG1479,"24","2002"
EG1479,"6","100"
EG1479,"20","11309"
EG1479,"5","3603"
EG1479,"5","33326"
EG1479,"5","5304"
EG1479,"6","901"
EG1479,"24","200"
EG1479,"5","2202"
EG1479,"6","400"
EG1479,"5","500"
EG1479,"24","100"
EG1479,"6","100"
EG1479,"6","100"
EG1479,"6","1501"
EG1479,"7","3503"
EG1479,"5","2502"
EG1479,"6","100"
EG1479,"6","100"
EG1479,"14","2402"
EG1479,"5","200"
EG1479,"6","122116"
EG1479,"7","9407"
EG1479,"20","2954"
EG1479,"6","100"
EG1479,"4","26"
EG1479,"20","26"
EG1479,"9","901"
EG1479,"9","4203"
EG1479,"5","3303"
EG1479,"24","1902"
EG1479,"20","100"
EG1479,"9","100"
EG1479,"20","1501"
EG1479,"5","7334"
EG1479,"4","6705"
EG1479,"5","5004"
EG1479,"9","926"
EG1479,"9","600"
EG1479,"5","100"
EG1479,"6","100"
EG1479,"9","3703"
EG1479,"7","701"
EG1479,"7","2202"
EG1479,"24","600"
EG1479,"4","100"
EG1479,"9","100"
EG1479,"4","1101"
EG1479,"9","701"
EG1479,"24","2102"
EG1479,"7","701"
EG1479,"7","600"
EG1479,"22","100"
EG1479,"4","2102"
EG1479,"22","1101"
EG1479,"9","9407"
EG1479,"9","11811"
EG1479,"6","376864"
EG1479,"4","1501"
EG1479,"4","400"
EG1479,"4","101"
EG1479,"1","453"
EG1479,"4","101"
EG1479,"8","20393"
EG1479,"1","151134"
EG0078,"19","1902"
EG0078,"19","8217"
EG0078,"7","3203"
EG0078,"5","1401"
EG0078,"19","6305"
EG0078,"7","7106"
EG0078,"20","100"
EG0078,"19","25323"
EG0078,"20","100"
EG0078,"19","9408"
EG0078,"19","13611"
EG0078,"20","400"
EG0078,"20","100"
EG0078,"19","72"
EG0078,"20","400"
EG0078,"20","100"
EG0078,"19","31625"
EG0078,"19","901"
EG0078,"19","100"
EG0078,"20","100"
EG0078,"19","100"
EG0078,"20","100"
EG0078,"7","3803"
EG0078,"19","30384"
EG0078,"20","100"
EG0078,"19","3903"
EG0078,"19","1201"
EG0078,"20","100"
EG0078,"20","100"
EG0078,"7","9007"
EG0078,"20","100"
EG0078,"20","100"
EG0078,"19","9200"
EG0078,"20","2944"
EG0078,"19","1343"
EG0078,"19","61539"
EG0078,"20","763499"
EG0178,"19","557"
EG0178,"19","703"
EG0178,"19","400"
EG0178,"7","2402"
EG0178,"19","100"
EG0178,"19","100"
EG0178,"19","100"
EG0178,"19","500"
EG0178,"20","100"
EG0178,"19","1001"
EG0178,"20","100"
EG0178,"20","100"
EG0178,"19","156"
EG0178,"20","100"
EG0178,"19","200"
EG0178,"20","200"
EG0178,"20","100"
EG0178,"20","72"
EG0178,"19","200"
EG0178,"20","200"
EG0178,"19","200"
EG0178,"20","200"
EG0178,"19","200"
EG0178,"19","100"
EG0178,"19","100"
EG0178,"19","100"
EG0178,"20","100"
EG0178,"19","100"
EG0178,"19","100"
EG0178,"19","100"
EG0178,"19","400"
EG0178,"19","47438"
EG0178,"19","28"
EG0178,"20","72"
EG0178,"19","100"
EG0178,"20","100"
EG0178,"20","100"
EG0178,"19","80205"
EG0178,"7","6705"
EG0178,"19","341"
EG0178,"20","901"
EG0178,"19","9408"
EG0178,"20","100"
EG0178,"7","6105"
EG0178,"7","1001"
EG0178,"7","7106"
EG0178,"19","8307"
EG0178,"19","200"
EG0178,"19","200"
EG0178,"19","49"
EG0178,"20","49"
EG0178,"7","396"
EG0178,"20","547"
EG0178,"19","42420"
EG0178,"19","33087"
EG0178,"20","746770"
EG0278,"19","51"
EG0278,"7","100"
EG0278,"7","100"
EG0278,"19","2760"
EG0278,"17","12666"
EG0278,"5","100"
EG0278,"20","4504"
EG0278,"5","100"
EG0278,"16","300"
EG0278,"17","300"
EG0278,"7","24559"
EG0278,"5","600"
EG0278,"7","3703"
EG0278,"16","1601"
EG0278,"7","3102"
EG0278,"19","701"
EG0278,"19","600"
EG0278,"19","801"
EG0278,"20","600"
EG0278,"19","100"
EG0278,"19","100"
EG0278,"20","100"
EG0278,"19","200"
EG0278,"19","100"
EG0278,"19","100"
EG0278,"19","4604"
EG0278,"19","100"
EG0278,"19","100"
EG0278,"9","2936"
EG0278,"19","100"
EG0278,"7","701"
EG0278,"20","100"
EG0278,"19","100"
EG0278,"19","2902"
EG0278,"20","100"
EG0278,"20","100"
EG0278,"19","100"
EG0278,"19","100"
EG0278,"20","28"
EG0278,"19","3636"
EG0278,"19","2402"
EG0278,"19","10408"
EG0278,"19","41833"
EG0278,"19","3102"
EG0278,"19","100"
EG0278,"19","801"
EG0278,"20","100"
EG0278,"20","100"
EG0278,"19","1101"
EG0278,"20","100"
EG0278,"20","28"
EG0278,"19","901"
EG0278,"20","100"
EG0278,"19","100"
EG0278,"19","1823"
EG0278,"19","100"
EG0278,"20","100"
EG0278,"19","100"
EG0278,"20","100"
EG0278,"19","62214"
EG0278,"19","1101"
EG0278,"19","4404"
EG0278,"20","100"
EG0278,"19","100"
EG0278,"19","200"
EG0278,"20","100"
EG0278,"19","100"
EG0278,"19","200"
EG0278,"19","1718"
EG0278,"19","100"
EG0278,"19","200"
EG0278,"19","100"
EG0278,"19","100"
EG0278,"19","18469"
EG0278,"19","300"
EG0278,"19","74359"
EG0278,"19","13400"
EG0278,"19","7989"
EG0278,"19","13536"
EG0278,"19","604"
EG0278,"20","664373"
EG0378,"9","607"
EG0378,"19","504"
EG0378,"9","100"
EG0378,"7","5811"
EG0378,"7","3703"
EG0378,"7","3220"
EG0378,"9","200"
EG0378,"9","1101"
EG0378,"7","7494"
EG0378,"6","2827"
EG0378,"20","200"
EG0378,"20","100"
EG0378,"9","200"
EG0378,"9","773"
EG0378,"20","100"
EG0378,"20","100"
EG0378,"7","500"
EG0378,"20","23241"
EG0378,"9","1268"
EG0378,"19","4704"
EG0378,"7","2002"
EG0378,"7","100"
EG0378,"19","100"
EG0378,"19","100"
EG0378,"20","46562"
EG0378,"20","901"
EG0378,"19","4604"
EG0378,"19","11268"
EG0378,"19","1568"
EG0378,"7","3603"
EG0378,"20","701"
EG0378,"19","100"
EG0378,"19","100"
EG0378,"19","3681"
EG0378,"19","200"
EG0378,"20","200"
EG0378,"19","34728"
EG0378,"19","147203"
EG0378,"19","100"
EG0378,"19","10054"
EG0378,"19","14211"
EG0378,"7","4938"
EG0378,"5","2802"
EG0378,"19","11209"
EG0378,"19","5300"
EG0378,"19","35213"
EG0378,"4","17689"
EG0378,"19","7457"
EG0378,"20","577380"
EG0478,"15","153"
EG0478,"15","233"
EG0478,"20","51"
EG0478,"20","200"
EG0478,"17","100"
EG0478,"17","1201"
EG0478,"7","283"
EG0478,"17","73"
EG0478,"20","100"
EG0478,"6","7181"
EG0478,"24","38736"
EG0478,"16","4018"
EG0478,"9","28"
EG0478,"7","1801"
EG0478,"7","200"
EG0478,"20","13814"
EG0478,"20","346"
EG0478,"9","100"
EG0478,"9","901"
EG0478,"9","100"
EG0478,"9","701"
EG0478,"9","100"
EG0478,"20","120664"
EG0478,"20","100"
EG0478,"7","9608"
EG0478,"19","5304"
EG0478,"20","1482"
EG0478,"19","15154"
EG0478,"23","1401"
EG0478,"19","100"
EG0478,"9","3203"
EG0478,"4","1001"
EG0478,"9","100"
EG0478,"20","200"
EG0478,"20","100"
EG0478,"20","100"
EG0478,"20","100"
EG0478,"19","138266"
EG0478,"20","100"
EG0478,"19","13411"
EG0478,"19","20917"
EG0478,"19","200"
EG0478,"20","5484"
EG0478,"5","1001"
EG0478,"7","2402"
EG0478,"20","500"
EG0478,"7","21817"
EG0478,"5","6005"
EG0478,"20","2302"
EG0478,"20","100"
EG0478,"20","100"
EG0478,"20","1401"
EG0478,"20","200"
EG0478,"20","200"
EG0478,"7","2568"
EG0478,"20","100"
EG0478,"20","200"
EG0478,"20","100"
EG0478,"20","400"
EG0478,"19","13211"
EG0478,"19","100"
EG0478,"20","200"
EG0478,"19","56357"
EG0478,"15","1049"
EG0478,"20","49"
EG0478,"19","148"
EG0478,"4","28095"
EG0478,"19","66331"
EG0478,"20","388471"
EG0578,"19","203"
EG0578,"15","569"
EG0578,"19","101"
EG0578,"20","51"
EG0578,"20","4504"
EG0578,"15","1101"
EG0578,"5","100"
EG0578,"15","600"
EG0578,"17","27"
EG0578,"17","300"
EG0578,"15","100"
EG0578,"16","100"
EG0578,"15","200"
EG0578,"16","500"
EG0578,"17","100"
EG0578,"16","17461"
EG0578,"17","1401"
EG0578,"16","100"
EG0578,"15","1301"
EG0578,"16","400"
EG0578,"7","500"
EG0578,"5","100"
EG0578,"6","100"
EG0578,"20","100221"
EG0578,"17","19516"
EG0578,"20","255"
EG0578,"15","1301"
EG0578,"2","6505"
EG0578,"6","58804"
EG0578,"7","1101"
EG0578,"15","1501"
EG0578,"20","500"
EG0578,"15","100"
EG0578,"17","3903"
EG0578,"15","100"
EG0578,"2","1301"
EG0578,"15","200"
EG0578,"16","100"
EG0578,"15","100"
EG0578,"17","100"
EG0578,"15","100"
EG0578,"5","29243"
EG0578,"20","6205"
EG0578,"7","1501"
EG0578,"19","701"
EG0578,"20","400"
EG0578,"15","1501"
EG0578,"15","1001"
EG0578,"15","400"
EG0578,"16","2702"
EG0578,"15","600"
EG0578,"17","100"
EG0578,"16","1301"
EG0578,"15","400"
EG0578,"17","801"
EG0578,"20","100"
EG0578,"19","2602"
EG0578,"17","100"
EG0578,"19","100"
EG0578,"20","100"
EG0578,"15","1101"
EG0578,"19","100"
EG0578,"20","100"
EG0578,"19","200"
EG0578,"16","100"
EG0578,"15","100"
EG0578,"16","200"
EG0578,"20","13130"
EG0578,"2","3903"
EG0578,"16","3603"
EG0578,"19","1101"
EG0578,"15","701"
EG0578,"16","300"
EG0578,"15","100"
EG0578,"5","100"
EG0578,"16","600"
EG0578,"20","2502"
EG0578,"5","100"
EG0578,"23","500"
EG0578,"20","100"
EG0578,"17","100"
EG0578,"20","2202"
EG0578,"19","1501"
EG0578,"2","1902"
EG0578,"23","200"
EG0578,"16","300"
EG0578,"17","100"
EG0578,"16","100"
EG0578,"23","300"
EG0578,"15","5204"
EG0578,"23","1001"
EG0578,"19","68922"
EG0578,"23","600"
EG0578,"7","40933"
EG0578,"20","47838"
EG0578,"2","1601"
EG0578,"23","1801"
EG0578,"23","801"
EG0578,"2","100"
EG0578,"2","100"
EG0578,"16","100"
EG0578,"15","100"
EG0578,"15","100"
EG0578,"7","8907"
EG0578,"16","10608"
EG0578,"19","14912"
EG0578,"23","6105"
EG0578,"20","3623"
EG0578,"16","2320"
EG0578,"2","1701"
EG0578,"16","1301"
EG0578,"17","2102"
EG0578,"19","2502"
EG0578,"17","25721"
EG0578,"15","1601"
EG0578,"23","100"
EG0578,"17","100"
EG0578,"20","1301"
EG0578,"7","300"
EG0578,"20","1201"
EG0578,"17","100"
EG0578,"20","7606"
EG0578,"17","100"
EG0578,"16","100"
EG0578,"20","100"
EG0578,"2","100"
EG0578,"7","500"
EG0578,"5","1101"
EG0578,"23","100"
EG0578,"17","100"
EG0578,"6","33919"
EG0578,"24","1601"
EG0578,"17","4103"
EG0578,"23","4504"
EG0578,"7","3603"
EG0578,"16","1701"
EG0578,"17","15376"
EG0578,"17","1001"
EG0578,"16","100"
EG0578,"7","20016"
EG0578,"9","13010"
EG0578,"2","2611"
EG0578,"9","4904"
EG0578,"14","1892"
EG0578,"20","6005"
EG0578,"9","3603"
EG0578,"19","50729"
EG0578,"15","4504"
EG0578,"6","1701"
EG0578,"7","13682"
EG0578,"19","33220"
EG0578,"4","34655"
EG0578,"5","29361"
EG0578,"19","148"
EG0578,"20","140518"
EG0678,"7","703"
EG0678,"14","50"
EG0678,"7","4957"
EG0678,"14","1202"
EG0678,"20","73"
EG0678,"19","73"
EG0678,"19","100"
EG0678,"19","36521"
EG0678,"19","100"
EG0678,"7","1801"
EG0678,"6","2711"
EG0678,"5","100"
EG0678,"5","38276"
EG0678,"7","1301"
EG0678,"9","1601"
EG0678,"5","300"
EG0678,"5","200"
EG0678,"6","28523"
EG0678,"7","1801"
EG0678,"19","35950"
EG0678,"5","1101"
EG0678,"5","1201"
EG0678,"6","16313"
EG0678,"14","1201"
EG0678,"17","2402"
EG0678,"5","300"
EG0678,"5","300"
EG0678,"5","300"
EG0678,"20","100"
EG0678,"24","1601"
EG0678,"19","3903"
EG0678,"19","5604"
EG0678,"24","400"
EG0678,"15","1201"
EG0678,"15","100"
EG0678,"19","29100"
EG0678,"16","182"
EG0678,"6","6105"
EG0678,"14","200"
EG0678,"7","400"
EG0678,"7","100"
EG0678,"6","100"
EG0678,"7","600"
EG0678,"15","3203"
EG0678,"7","1101"
EG0678,"6","200769"
EG0678,"20","166831"
EG0678,"14","1701"
EG0678,"17","1101"
EG0678,"5","2602"
EG0678,"17","8744"
EG0678,"17","1019"
EG0678,"2","100"
EG0678,"2","3995"
EG0678,"19","9608"
EG0678,"20","7006"
EG0678,"19","2002"
EG0678,"14","1311"
EG0678,"20","1501"
EG0678,"15","1801"
EG0678,"17","2402"
EG0678,"20","100"
EG0678,"20","100"
EG0678,"20","801"
EG0678,"17","100"
EG0678,"2","1593"
EG0678,"20","100"
EG0678,"15","3703"
EG0678,"2","100"
EG0678,"20","100"
EG0678,"19","100"
EG0678,"17","200"
EG0678,"14","100"
EG0678,"15","100"
EG0678,"20","100"
EG0678,"19","300"
EG0678,"14","100"
EG0678,"16","100"
EG0678,"17","100"
EG0678,"15","100"
EG0678,"15","200"
EG0678,"20","200"
EG0678,"14","100"
EG0678,"17","100"
EG0678,"19","15312"
EG0678,"20","3002"
EG0678,"16","500"
EG0678,"7","1902"
EG0678,"17","1001"
EG0678,"16","801"
EG0678,"17","100"
EG0678,"15","500"
EG0678,"7","6906"
EG0678,"16","1101"
EG0678,"16","100"
EG0678,"6","100"
EG0678,"17","100"
EG0678,"16","100"
EG0678,"5","131205"
EG0678,"17","400"
EG0678,"16","100"
EG0678,"2","1501"
EG0678,"15","100"
EG0678,"16","500"
EG0678,"14","1001"
EG0678,"15","4395"
EG0678,"15","701"
EG0678,"15","100"
EG0678,"15","100"
EG0678,"15","100"
EG0678,"15","100"
EG0678,"15","100"
EG0678,"17","1501"
EG0678,"20","100"
EG0678,"17","100"
EG0678,"20","100"
EG0678,"15","5404"
EG0678,"19","15012"
EG0678,"17","200"
EG0678,"15","701"
EG0678,"20","54326"
EG0678,"17","100"
EG0678,"2","2202"
EG0678,"20","6397"
EG0678,"7","2631"
EG0678,"15","10809"
EG0678,"16","200"
EG0678,"15","200"
EG0678,"17","701"
EG0678,"20","100"
EG0678,"16","100"
EG0678,"17","100"
EG0678,"17","600"
EG0678,"15","50"
EG0678,"4","1317"
EG0678,"15","149"
EG0678,"6","9354"
EG0678,"7","149"
EG0678,"16","848"
EG0678,"19","14554"
EG0678,"16","50"
EG0678,"17","31508"
EG0678,"4","6986"
EG0678,"5","7700"
EG0678,"20","86"
EG0778,"19","3956"
EG0778,"20","601"
EG0778,"20","834"
EG0778,"23","100"
EG0778,"20","200"
EG0778,"23","1574"
EG0778,"7","6762"
EG0778,"19","4106"
EG0778,"9","173"
EG0778,"24","1601"
EG0778,"20","901"
EG0778,"9","701"
EG0778,"20","27"
EG0778,"9","1001"
EG0778,"19","27"
EG0778,"17","7709"
EG0778,"5","2402"
EG0778,"20","1701"
EG0778,"9","300"
EG0778,"19","808"
EG0778,"7","2302"
EG0778,"9","2302"
EG0778,"4","9154"
EG0778,"9","100"
EG0778,"9","200"
EG0778,"19","100"
EG0778,"9","901"
EG0778,"9","1902"
EG0778,"20","12962"
EG0778,"15","5504"
EG0778,"9","1101"
EG0778,"9","100"
EG0778,"14","1001"
EG0778,"9","100"
EG0778,"9","100"
EG0778,"9","100"
EG0778,"7","11309"
EG0778,"9","600"
EG0778,"15","100"
EG0778,"15","801"
EG0778,"20","1301"
EG0778,"17","3603"
EG0778,"7","100"
EG0778,"17","100"
EG0778,"14","801"
EG0778,"20","100"
EG0778,"17","14712"
EG0778,"7","22318"
EG0778,"9","1001"
EG0778,"20","400"
EG0778,"5","1001"
EG0778,"19","1079"
EG0778,"20","100"
EG0778,"20","100"
EG0778,"20","100"
EG0778,"20","901"
EG0778,"15","4303"
EG0778,"20","100"
EG0778,"14","801"
EG0778,"20","9408"
EG0778,"14","100"
EG0778,"20","1301"
EG0778,"15","100"
EG0778,"15","100"
EG0778,"20","3503"
EG0778,"20","500"
EG0778,"17","3703"
EG0778,"17","1601"
EG0778,"20","200"
EG0778,"20","200"
EG0778,"17","400"
EG0778,"19","106602"
EG0778,"16","3203"
EG0778,"20","400"
EG0778,"17","701"
EG0778,"19","9608"
EG0778,"20","500"
EG0778,"7","1201"
EG0778,"19","100"
EG0778,"19","100"
EG0778,"20","100"
EG0778,"19","100"
EG0778,"19","100"
EG0778,"15","1801"
EG0778,"19","100"
EG0778,"15","100"
EG0778,"19","84167"
EG0778,"19","8730"
EG0778,"17","7806"
EG0778,"19","100"
EG0778,"17","100"
EG0778,"17","100"
EG0778,"17","100"
EG0778,"17","100"
EG0778,"20","126339"
EG0778,"19","34327"
EG0778,"17","100"
EG0778,"2","100"
EG0778,"4","17014"
EG0778,"15","100"
EG0778,"2","3403"
EG0778,"2","4604"
EG0778,"4","400"
EG0778,"15","100"
EG0778,"17","200"
EG0778,"17","100"
EG0778,"17","100"
EG0778,"17","2202"
EG0778,"16","701"
EG0778,"16","801"
EG0778,"4","400"
EG0778,"17","100"
EG0778,"17","100"
EG0778,"16","200"
EG0778,"17","382"
EG0778,"9","100"
EG0778,"20","100"
EG0778,"14","100"
EG0778,"15","5204"
EG0778,"23","1001"
EG0778,"4","400"
EG0778,"7","8707"
EG0778,"17","1801"
EG0778,"14","200"
EG0778,"4","400"
EG0778,"9","100"
EG0778,"9","600"
EG0778,"15","1101"
EG0778,"2","709"
EG0778,"14","200"
EG0778,"4","400"
EG0778,"9","100"
EG0778,"9","200"
EG0778,"17","3903"
EG0778,"2","1001"
EG0778,"4","400"
EG0778,"9","100"
EG0778,"24","1201"
EG0778,"9","200"
EG0778,"9","100"
EG0778,"20","100"
EG0778,"17","3102"
EG0778,"20","16713"
EG0778,"19","22418"
EG0778,"15","14111"
EG0778,"20","4303"
EG0778,"19","1201"
EG0778,"19","1401"
EG0778,"5","3403"
EG0778,"14","701"
EG0778,"16","4203"
EG0778,"2","1201"
EG0778,"24","200"
EG0778,"16","100"
EG0778,"17","100"
EG0778,"15","19024"
EG0778,"9","701"
EG0778,"20","1001"
EG0778,"17","100"
EG0778,"17","200"
EG0778,"2","100"
EG0778,"17","1201"
EG0778,"15","100"
EG0778,"24","1001"
EG0778,"15","100"
EG0778,"16","200"
EG0778,"15","500"
EG0778,"20","100"
EG0778,"16","801"
EG0778,"15","200"
EG0778,"15","200"
EG0778,"15","11709"
EG0778,"7","7906"
EG0778,"17","2002"
EG0778,"14","1902"
EG0778,"17","801"
EG0778,"15","100"
EG0778,"17","100"
EG0778,"16","300"
EG0778,"16","300"
EG0778,"17","200"
EG0778,"20","1401"
EG0778,"7","3248"
EG0778,"20","7023"
EG0778,"15","300"
EG0778,"16","100"
EG0778,"17","100"
EG0778,"2","1701"
EG0778,"19","646"
EG0778,"20","20325"
EG0778,"19","5404"
EG0778,"15","1001"
EG0778,"16","2002"
EG0778,"15","300"
EG0778,"20","246"
EG0778,"19","100"
EG0778,"24","600"
EG0778,"17","100"
EG0778,"4","5486"
EG0778,"17","950"
EG0778,"20","164621"
EG0778,"15","2550"
EG0778,"17","286"
EG0778,"24","149"
EG0778,"15","599"
EG0778,"2","199"
EG0778,"19","28561"
EG0778,"20","22418"
EG0878,"23","2052"
EG0878,"11","301"
EG0878,"23","151"
EG0878,"9","150"
EG0878,"20","1702"
EG0878,"20","318"
EG0878,"23","500"
EG0878,"24","1601"
EG0878,"23","27"
EG0878,"9","200"
EG0878,"6","4103"
EG0878,"9","701"
EG0878,"9","127"
EG0878,"6","4704"
EG0878,"6","15510"
EG0878,"9","8006"
EG0878,"23","2402"
EG0878,"4","3007"
EG0878,"9","2515"
EG0878,"20","32074"
EG0878,"20","16053"
EG0878,"7","4203"
EG0878,"7","1101"
EG0878,"9","100"
EG0878,"9","1301"
EG0878,"9","4804"
EG0878,"6","8099"
EG0878,"19","37713"
EG0878,"7","4704"
EG0878,"7","100"
EG0878,"9","300"
EG0878,"9","13511"
EG0878,"9","1301"
EG0878,"7","200"
EG0878,"7","6005"
EG0878,"20","3503"
EG0878,"7","121714"
EG0878,"19","100"
EG0878,"19","23319"
EG0878,"20","200"
EG0878,"7","1301"
EG0878,"20","100"
EG0878,"20","100"
EG0878,"19","200"
EG0878,"20","400"
EG0878,"19","200"
EG0878,"19","3403"
EG0878,"7","254"
EG0878,"5","4608"
EG0878,"19","6059"
EG0878,"20","1055"
EG0878,"17","2102"
EG0878,"20","168293"
EG0878,"17","63"
EG0878,"5","18906"
EG0878,"2","39136"
EG0878,"5","426145"
EG0978,"19","1451"
EG0978,"20","100"
EG0978,"20","300"
EG0978,"7","1301"
EG0978,"19","100"
EG0978,"20","1801"
EG0978,"19","901"
EG0978,"19","100"
EG0978,"20","100"
EG0978,"6","3706"
EG0978,"19","100"
EG0978,"19","2302"
EG0978,"9","1501"
EG0978,"20","801"
EG0978,"9","3690"
EG0978,"19","17764"
EG0978,"20","1761"
EG0978,"15","6205"
EG0978,"6","100"
EG0978,"19","2696"
EG0978,"15","5705"
EG0978,"17","100"
EG0978,"20","400"
EG0978,"17","1201"
EG0978,"19","4404"
EG0978,"16","3303"
EG0978,"19","1701"
EG0978,"19","12310"
EG0978,"20","100"
EG0978,"15","421"
EG0978,"6","24127"
EG0978,"6","14612"
EG0978,"19","400"
EG0978,"20","100"
EG0978,"9","100"
EG0978,"19","200"
EG0978,"20","100"
EG0978,"9","500"
EG0978,"20","3403"
EG0978,"20","3703"
EG0978,"9","200"
EG0978,"9","100"
EG0978,"9","1201"
EG0978,"9","100"
EG0978,"20","6805"
EG0978,"9","200"
EG0978,"19","19115"
EG0978,"14","500"
EG0978,"14","701"
EG0978,"7","105072"
EG0978,"5","25721"
EG0978,"5","29874"
EG0978,"5","28118"
EG0978,"5","25769"
EG0978,"5","19365"
EG0978,"5","12109"
EG0978,"5","9558"
EG0978,"5","901"
EG0978,"20","221204"
EG0978,"5","201084"
EG0978,"5","1551"
EG0978,"2","101394"
EG0978,"5","66495"
EG1078,"10","200"
EG1078,"20","149"
EG1078,"20","200"
EG1078,"19","1001"
EG1078,"20","100"
EG1078,"19","3051"
EG1078,"14","3303"
EG1078,"14","100"
EG1078,"20","3424"
EG1078,"5","300"
EG1078,"7","3903"
EG1078,"5","1401"
EG1078,"19","10909"
EG1078,"19","1601"
EG1078,"20","100"
EG1078,"15","2402"
EG1078,"19","400"
EG1078,"19","7206"
EG1078,"20","100"
EG1078,"19","2108"
EG1078,"20","701"
EG1078,"19","595"
